CPU Usage - 18.06.2022 19:23:03
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreOrder         |0                   |18,32               |
|EFCoreOrder         |0                   |6,06                |
|EFCoreOrder         |0                   |6,89                |
|EFCoreOrder         |0                   |6,5                 |
|EFCoreOrder         |0                   |7                   |
|EFCoreOrder         |0                   |5,32                |
|EFCoreOrder         |0                   |5,46                |
|EFCoreOrder         |0                   |5,75                |
|EFCoreOrder         |0                   |5,78                |
|EFCoreOrder         |0                   |5,82                |
|EFCoreOrder         |0                   |6,11                |
|EFCoreOrder         |0                   |5,1                 |
|EFCoreOrder         |0                   |6,11                |
|EFCoreOrder         |0                   |5,1                 |
|EFCoreOrder         |0                   |6,46                |
|EFCoreOrder         |0                   |5,84                |
|EFCoreOrder         |0                   |5,1                 |
|EFCoreOrder         |0                   |5,44                |
|EFCoreOrder         |0                   |5,62                |
|EFCoreOrder         |0                   |4,59                |
|EFCoreOrder         |0                   |5,71                |
|EFCoreOrder         |0                   |5,86                |
|EFCoreOrder         |0                   |5,35                |
|EFCoreOrder         |0                   |5,47                |
|EFCoreOrder         |0                   |5,36                |
|EFCoreOrder         |0                   |5,39                |
|EFCoreOrder         |0                   |5,82                |
|EFCoreOrder         |0                   |5,38                |
|EFCoreOrder         |0                   |4,73                |
|EFCoreOrder         |0                   |6,43                |
|EFCoreOrder         |0                   |6,65                |
|EFCoreOrder         |0                   |5,68                |
|EFCoreOrder         |0                   |5,1                 |
|EFCoreOrder         |0                   |6,41                |
|EFCoreOrder         |0                   |5,13                |
|EFCoreOrder         |0                   |5,69                |
|EFCoreOrder         |0                   |5,5                 |
|EFCoreOrder         |0                   |6,19                |
|EFCoreOrder         |0                   |5,46                |
|EFCoreOrder         |0                   |6,15                |
|EFCoreOrder         |0                   |5,78                |
|EFCoreOrder         |0                   |5,45                |
|EFCoreOrder         |0                   |5,37                |
|EFCoreOrder         |0                   |6,02                |
|EFCoreOrder         |0                   |5,84                |
|EFCoreOrder         |0                   |5,67                |
|EFCoreOrder         |0                   |4,73                |
|EFCoreOrder         |0                   |5,96                |
|EFCoreOrder         |0                   |5,13                |
|EFCoreOrder         |0                   |6,09                |
|EFCoreOrder         |0                   |5,42                |
|EFCoreOrder         |0                   |5,47                |
|EFCoreOrder         |0                   |5,45                |
|EFCoreOrder         |0                   |5,78                |
|EFCoreOrder         |0                   |5                   |
|EFCoreOrder         |0                   |5,72                |
|EFCoreOrder         |0                   |5,84                |
|EFCoreOrder         |0                   |6,08                |
|EFCoreOrder         |0                   |4,99                |
|EFCoreOrder         |0                   |5,83                |
|EFCoreOrder         |0                   |5,54                |
|EFCoreOrder         |0                   |5,74                |
|EFCoreOrder         |0                   |5,34                |
|EFCoreOrder         |0                   |6,47                |
|EFCoreOrder         |0                   |5,43                |
|EFCoreOrder         |0                   |6,22                |
|EFCoreOrder         |0                   |5,73                |
|EFCoreOrder         |0                   |5,44                |
|EFCoreOrder         |0                   |5,48                |
|EFCoreOrder         |0                   |6,12                |
|EFCoreOrder         |0                   |5,89                |
|EFCoreOrder         |0                   |5,89                |
|EFCoreOrder         |0                   |5,71                |
|EFCoreOrder         |0                   |5,43                |
|EFCoreOrder         |0                   |6,1                 |
|EFCoreOrder         |0                   |5,13                |
|EFCoreOrder         |0                   |6,03                |
|EFCoreOrder         |0                   |5,1                 |
|EFCoreOrder         |0                   |5,72                |
|EFCoreOrder         |0                   |5,77                |
|EFCoreOrder         |0                   |5,11                |
|EFCoreOrder         |0                   |5,4                 |
|EFCoreOrder         |0                   |6,15                |
|EFCoreOrder         |0                   |5,4                 |
|EFCoreOrder         |0                   |4,98                |
|EFCoreOrder         |0                   |5,41                |
|EFCoreOrder         |0                   |5,99                |
|EFCoreOrder         |0                   |5,81                |
|EFCoreOrder         |0                   |6,22                |
|EFCoreOrder         |0                   |5,73                |
|EFCoreOrder         |0                   |5,38                |
|EFCoreOrder         |0                   |5,05                |
|EFCoreOrder         |0                   |4,96                |
|EFCoreOrder         |0                   |5,44                |
|EFCoreOrder         |0                   |5,71                |
|EFCoreOrder         |0                   |6,05                |
|EFCoreOrder         |0                   |5,08                |
|EFCoreOrder         |0                   |6,09                |
|EFCoreOrder         |0                   |5,16                |
|EFCoreOrder         |0                   |5,7                 |
|EFCoreOrder         |0                   |5,14                |
|EFCoreOrder         |0                   |5,72                |
|EFCoreOrder         |0                   |4,68                |
|EFCoreOrder         |0                   |5,5                 |
|EFCoreOrder         |0                   |5,06                |
|EFCoreOrder         |0                   |6,02                |
|EFCoreOrder         |0                   |5,5                 |
|EFCoreOrder         |0                   |6,16                |
|EFCoreOrder         |0                   |5,45                |
|EFCoreOrder         |0                   |6,25                |
|EFCoreOrder         |0                   |5,78                |
|EFCoreOrder         |0                   |4,98                |
|EFCoreOrder         |0                   |5,34                |
|EFCoreOrder         |0                   |4,98                |
|EFCoreOrder         |0                   |6,15                |
|EFCoreOrder         |0                   |5,38                |
|EFCoreOrder         |0                   |5,75                |
|EFCoreOrder         |0                   |6,53                |
|EFCoreOrder         |0                   |5,08                |
|EFCoreOrder         |0                   |5,82                |
|EFCoreOrder         |0                   |5,73                |
|EFCoreOrder         |0                   |5,06                |
|EFCoreOrder         |0                   |5,76                |
|EFCoreOrder         |0                   |6,17                |
|EFCoreOrder         |0                   |5,34                |
|EFCoreOrder         |0                   |6,04                |
|EFCoreOrder         |0                   |5,08                |
|EFCoreOrder         |0                   |5,42                |
|EFCoreOrder         |0                   |5,39                |
|EFCoreOrder         |0                   |5,81                |
|EFCoreOrder         |0                   |5,4                 |
|EFCoreOrder         |0                   |5,43                |
|EFCoreOrder         |0                   |6,16                |
|EFCoreOrder         |0                   |5,4                 |
|EFCoreOrder         |0                   |6,12                |
|EFCoreOrder         |0                   |5,44                |
|EFCoreOrder         |0                   |6,1                 |
|EFCoreOrder         |0                   |6,07                |
|EFCoreOrder         |0                   |5,08                |
|EFCoreOrder         |0                   |5,42                |
|EFCoreOrder         |0                   |5,8                 |
|EFCoreOrder         |0                   |5,75                |
|EFCoreOrder         |0                   |6,17                |
|EFCoreOrder         |0                   |5,42                |
|EFCoreOrder         |0                   |5,39                |
|EFCoreOrder         |0                   |5,74                |
|EFCoreOrder         |0                   |6,12                |
|EFCoreOrder         |0                   |5,34                |
|EFCoreOrder         |0                   |5,81                |
|EFCoreOrder         |0                   |6,44                |
|EFCoreOrder         |0                   |5,45                |
|EFCoreOrder         |0                   |5,43                |
|EFCoreOrder         |0                   |6,11                |
|EFCoreOrder         |0                   |5,07                |
|EFCoreOrder         |0                   |5,48                |
|EFCoreOrder         |0                   |5,94                |
|EFCoreOrder         |0                   |6,05                |
|EFCoreOrder         |0                   |6,09                |
|EFCoreOrder         |0                   |5,44                |
|EFCoreOrder         |0                   |5,75                |
|EFCoreOrder         |0                   |5,11                |
|EFCoreOrder         |0                   |5,29                |
