CPU Usage - 22.06.2022 09:44:02
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|DapperJoin          |0                   |5,35                |
|DapperJoin          |0                   |1,91                |
|DapperJoin          |0                   |2,36                |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |2,37                |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,21                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,17                |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,39                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,39                |
|DapperJoin          |0                   |1,94                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,4                 |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |2,37                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,57                |
|DapperJoin          |0                   |1,82                |
|DapperJoin          |0                   |2,21                |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,58                |
|DapperJoin          |0                   |2,01                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,01                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |1,59                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,39                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,07                |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |1,59                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,82                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,18                |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,17                |
|DapperJoin          |0                   |1,82                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |2,59                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,96                |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |2,39                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,38                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,61                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,59                |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,41                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |2,61                |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,38                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,95                |
|DapperJoin          |0                   |2,36                |
|DapperJoin          |0                   |2,03                |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |1,76                |
|DapperJoin          |0                   |1,58                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,17                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,18                |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,26                |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,82                |
|DapperJoin          |0                   |2,43                |
|DapperJoin          |0                   |1,78                |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |2,57                |
|DapperJoin          |0                   |1,82                |
|DapperJoin          |0                   |2,04                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,59                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |2,42                |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |1,84                |
|DapperJoin          |0                   |2,01                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,16                |
|DapperJoin          |0                   |2,1                 |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,41                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,01                |
|DapperJoin          |0                   |2,56                |
|DapperJoin          |0                   |1,59                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,01                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,21                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,77                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,4                 |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,23                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,77                |
|DapperJoin          |0                   |1,96                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |1,78                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,02                |
|DapperJoin          |0                   |2,19                |
|DapperJoin          |0                   |2,6                 |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,4                 |
|DapperJoin          |0                   |1,79                |
|DapperJoin          |0                   |2,39                |
|DapperJoin          |0                   |2,63                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |2,03                |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,77                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,43                |
|DapperJoin          |0                   |1,78                |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |1,98                |
|DapperJoin          |0                   |1,99                |
|DapperJoin          |0                   |2,18                |
|DapperJoin          |0                   |1,97                |
|DapperJoin          |0                   |1,8                 |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |2,2                 |
|DapperJoin          |0                   |1,78                |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2                   |
|DapperJoin          |0                   |2,22                |
|DapperJoin          |0                   |1,81                |
|DapperJoin          |0                   |2,18                |
|DapperJoin          |0                   |1,6                 |
|DapperJoin          |0                   |2,39                |
