CPU Usage - 20.06.2022 08:07:04
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreDelete        |1000                |15,56               |
|EFCoreDelete        |1000                |1,28                |
|EFCoreDelete        |1000                |3,61                |
|EFCoreDelete        |1000                |1,33                |
|EFCoreDelete        |1000                |1,34                |
|EFCoreDelete        |1000                |1,32                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,32                |
|EFCoreDelete        |1000                |1,34                |
|EFCoreDelete        |1000                |1,32                |
|EFCoreDelete        |1000                |1,99                |
|EFCoreDelete        |1000                |1,33                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,34                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,34                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0                   |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,34                |
|EFCoreDelete        |1000                |4,7                 |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0                   |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |2,03                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |0,67                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0                   |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0                   |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0                   |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |1,35                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |1,36                |
|EFCoreDelete        |1000                |0,68                |
|EFCoreDelete        |1000                |0,67                |
