CPU Usage - 20.06.2022 08:19:47
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|NHibernateDelete    |1000                |11,37               |
|NHibernateDelete    |1000                |2,14                |
|NHibernateDelete    |1000                |2,9                 |
|NHibernateDelete    |1000                |2,19                |
|NHibernateDelete    |1000                |0                   |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |2,19                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |2,2                 |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |2,93                |
|NHibernateDelete    |1000                |2,92                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |2,19                |
|NHibernateDelete    |1000                |0,74                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |0,74                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |2,93                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,48                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |0,74                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |0,74                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |2,18                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |0,74                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |2,21                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |0,73                |
|NHibernateDelete    |1000                |1,47                |
|NHibernateDelete    |1000                |1,46                |
|NHibernateDelete    |1000                |0,73                |
