CPU Usage - 21.06.2022 12:12:18
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|DapperDelete        |25000               |3,76                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |1,86                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |1,27                |
|DapperDelete        |25000               |1,85                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |1,16                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |1,16                |
|DapperDelete        |25000               |0,56                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |3,36                |
|DapperDelete        |25000               |1,75                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0,56                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,56                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0,61                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,61                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |1,13                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |1,14                |
|DapperDelete        |25000               |0,56                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0,66                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,6                 |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,55                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,57                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0,59                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,6                 |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0,58                |
|DapperDelete        |25000               |0                   |
|DapperDelete        |25000               |0                   |
