CPU Usage - 19.06.2022 16:03:44
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreInsert        |10000               |18,01               |
|EFCoreInsert        |10000               |11,98               |
|EFCoreInsert        |10000               |9,59                |
|EFCoreInsert        |10000               |10,17               |
|EFCoreInsert        |10000               |8,49                |
|EFCoreInsert        |10000               |9,38                |
|EFCoreInsert        |10000               |8,56                |
|EFCoreInsert        |10000               |8,39                |
|EFCoreInsert        |10000               |8,32                |
|EFCoreInsert        |10000               |8,79                |
|EFCoreInsert        |10000               |9,27                |
|EFCoreInsert        |10000               |8,45                |
|EFCoreInsert        |10000               |9,95                |
|EFCoreInsert        |10000               |9,39                |
|EFCoreInsert        |10000               |8,17                |
|EFCoreInsert        |10000               |8,31                |
|EFCoreInsert        |10000               |8,54                |
|EFCoreInsert        |10000               |8,23                |
|EFCoreInsert        |10000               |8,45                |
|EFCoreInsert        |10000               |9,26                |
|EFCoreInsert        |10000               |7,95                |
|EFCoreInsert        |10000               |8,69                |
|EFCoreInsert        |10000               |9,18                |
|EFCoreInsert        |10000               |9,88                |
|EFCoreInsert        |10000               |10,31               |
|EFCoreInsert        |10000               |9,66                |
|EFCoreInsert        |10000               |7,58                |
|EFCoreInsert        |10000               |9,29                |
|EFCoreInsert        |10000               |9,09                |
|EFCoreInsert        |10000               |10,12               |
|EFCoreInsert        |10000               |8,36                |
|EFCoreInsert        |10000               |10,34               |
|EFCoreInsert        |10000               |8,85                |
|EFCoreInsert        |10000               |8,45                |
|EFCoreInsert        |10000               |8,79                |
|EFCoreInsert        |10000               |9,2                 |
|EFCoreInsert        |10000               |9,27                |
|EFCoreInsert        |10000               |9,13                |
|EFCoreInsert        |10000               |10,05               |
|EFCoreInsert        |10000               |9,5                 |
|EFCoreInsert        |10000               |10,06               |
|EFCoreInsert        |10000               |9,4                 |
|EFCoreInsert        |10000               |10,86               |
|EFCoreInsert        |10000               |7,88                |
|EFCoreInsert        |10000               |9,47                |
|EFCoreInsert        |10000               |9                   |
|EFCoreInsert        |10000               |9,79                |
|EFCoreInsert        |10000               |10,76               |
|EFCoreInsert        |10000               |9,92                |
|EFCoreInsert        |10000               |10,01               |
|EFCoreInsert        |10000               |9,18                |
|EFCoreInsert        |10000               |8,92                |
|EFCoreInsert        |10000               |8,64                |
|EFCoreInsert        |10000               |10,14               |
|EFCoreInsert        |10000               |8,87                |
|EFCoreInsert        |10000               |8,99                |
|EFCoreInsert        |10000               |9,35                |
|EFCoreInsert        |10000               |10,39               |
|EFCoreInsert        |10000               |9,44                |
|EFCoreInsert        |10000               |9,57                |
|EFCoreInsert        |10000               |9,11                |
|EFCoreInsert        |10000               |10,18               |
|EFCoreInsert        |10000               |9,11                |
|EFCoreInsert        |10000               |9,02                |
|EFCoreInsert        |10000               |8,5                 |
|EFCoreInsert        |10000               |8,17                |
|EFCoreInsert        |10000               |8,85                |
|EFCoreInsert        |10000               |7,9                 |
|EFCoreInsert        |10000               |8,65                |
|EFCoreInsert        |10000               |9,58                |
|EFCoreInsert        |10000               |8,97                |
|EFCoreInsert        |10000               |9,22                |
|EFCoreInsert        |10000               |8,37                |
|EFCoreInsert        |10000               |8,93                |
|EFCoreInsert        |10000               |9,2                 |
|EFCoreInsert        |10000               |7,97                |
|EFCoreInsert        |10000               |7,87                |
|EFCoreInsert        |10000               |10,7                |
|EFCoreInsert        |10000               |8,66                |
|EFCoreInsert        |10000               |9,14                |
|EFCoreInsert        |10000               |8,64                |
|EFCoreInsert        |10000               |8,88                |
|EFCoreInsert        |10000               |8,81                |
|EFCoreInsert        |10000               |10,21               |
|EFCoreInsert        |10000               |9,4                 |
|EFCoreInsert        |10000               |9,22                |
|EFCoreInsert        |10000               |9,65                |
|EFCoreInsert        |10000               |8,96                |
|EFCoreInsert        |10000               |10,49               |
|EFCoreInsert        |10000               |8,28                |
|EFCoreInsert        |10000               |9,48                |
|EFCoreInsert        |10000               |9,55                |
|EFCoreInsert        |10000               |9,62                |
|EFCoreInsert        |10000               |9,57                |
|EFCoreInsert        |10000               |9,36                |
|EFCoreInsert        |10000               |9,92                |
|EFCoreInsert        |10000               |11,19               |
|EFCoreInsert        |10000               |10,32               |
|EFCoreInsert        |10000               |8,37                |
|EFCoreInsert        |10000               |8,07                |
|EFCoreInsert        |10000               |11,05               |
|EFCoreInsert        |10000               |8,91                |
|EFCoreInsert        |10000               |9,93                |
|EFCoreInsert        |10000               |10,08               |
|EFCoreInsert        |10000               |10,3                |
|EFCoreInsert        |10000               |8,69                |
|EFCoreInsert        |10000               |10,1                |
|EFCoreInsert        |10000               |8,88                |
|EFCoreInsert        |10000               |9,91                |
|EFCoreInsert        |10000               |10,54               |
|EFCoreInsert        |10000               |10,18               |
|EFCoreInsert        |10000               |8,73                |
|EFCoreInsert        |10000               |9,18                |
|EFCoreInsert        |10000               |9,84                |
|EFCoreInsert        |10000               |9,84                |
|EFCoreInsert        |10000               |8,57                |
|EFCoreInsert        |10000               |9,28                |
|EFCoreInsert        |10000               |9,45                |
|EFCoreInsert        |10000               |8,69                |
|EFCoreInsert        |10000               |8,98                |
|EFCoreInsert        |10000               |9,5                 |
|EFCoreInsert        |10000               |10,06               |
|EFCoreInsert        |10000               |9,31                |
|EFCoreInsert        |10000               |10,18               |
|EFCoreInsert        |10000               |9,4                 |
|EFCoreInsert        |10000               |9,62                |
