CPU Usage - 22.06.2022 08:23:11
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|NHibernateJoin      |0                   |12,87               |
|NHibernateJoin      |0                   |10,87               |
|NHibernateJoin      |0                   |9,4                 |
|NHibernateJoin      |0                   |9,9                 |
|NHibernateJoin      |0                   |10,16               |
|NHibernateJoin      |0                   |9,78                |
|NHibernateJoin      |0                   |10,88               |
|NHibernateJoin      |0                   |9,91                |
|NHibernateJoin      |0                   |11,85               |
|NHibernateJoin      |0                   |10,12               |
|NHibernateJoin      |0                   |9,81                |
|NHibernateJoin      |0                   |9,99                |
|NHibernateJoin      |0                   |10,26               |
|NHibernateJoin      |0                   |9,23                |
|NHibernateJoin      |0                   |10,41               |
|NHibernateJoin      |0                   |10,88               |
|NHibernateJoin      |0                   |10,01               |
|NHibernateJoin      |0                   |11,19               |
|NHibernateJoin      |0                   |10,12               |
|NHibernateJoin      |0                   |10,66               |
|NHibernateJoin      |0                   |9,61                |
|NHibernateJoin      |0                   |10,77               |
|NHibernateJoin      |0                   |10,21               |
|NHibernateJoin      |0                   |10,37               |
|NHibernateJoin      |0                   |10,19               |
|NHibernateJoin      |0                   |10,42               |
|NHibernateJoin      |0                   |9,32                |
|NHibernateJoin      |0                   |10,6                |
|NHibernateJoin      |0                   |10,71               |
|NHibernateJoin      |0                   |10,77               |
|NHibernateJoin      |0                   |11,95               |
|NHibernateJoin      |0                   |10,06               |
|NHibernateJoin      |0                   |10,92               |
|NHibernateJoin      |0                   |9,86                |
|NHibernateJoin      |0                   |11,69               |
|NHibernateJoin      |0                   |10,32               |
|NHibernateJoin      |0                   |10,61               |
|NHibernateJoin      |0                   |10,06               |
|NHibernateJoin      |0                   |11,34               |
|NHibernateJoin      |0                   |10                  |
|NHibernateJoin      |0                   |11,04               |
|NHibernateJoin      |0                   |10,19               |
|NHibernateJoin      |0                   |11,2                |
|NHibernateJoin      |0                   |10,49               |
|NHibernateJoin      |0                   |11,66               |
|NHibernateJoin      |0                   |10,56               |
|NHibernateJoin      |0                   |11,39               |
|NHibernateJoin      |0                   |9,81                |
|NHibernateJoin      |0                   |11,55               |
|NHibernateJoin      |0                   |9,98                |
|NHibernateJoin      |0                   |11,7                |
|NHibernateJoin      |0                   |9,86                |
|NHibernateJoin      |0                   |10,99               |
|NHibernateJoin      |0                   |10,36               |
|NHibernateJoin      |0                   |11,15               |
|NHibernateJoin      |0                   |10,06               |
|NHibernateJoin      |0                   |11,91               |
|NHibernateJoin      |0                   |9,63                |
|NHibernateJoin      |0                   |10,46               |
|NHibernateJoin      |0                   |10,18               |
|NHibernateJoin      |0                   |9,69                |
|NHibernateJoin      |0                   |9,74                |
|NHibernateJoin      |0                   |10,26               |
|NHibernateJoin      |0                   |9,52                |
|NHibernateJoin      |0                   |10,62               |
|NHibernateJoin      |0                   |10,45               |
|NHibernateJoin      |0                   |10,22               |
|NHibernateJoin      |0                   |9,99                |
|NHibernateJoin      |0                   |10,13               |
|NHibernateJoin      |0                   |10,68               |
|NHibernateJoin      |0                   |9,72                |
|NHibernateJoin      |0                   |11,12               |
|NHibernateJoin      |0                   |10,02               |
|NHibernateJoin      |0                   |10,54               |
|NHibernateJoin      |0                   |10,34               |
|NHibernateJoin      |0                   |11,74               |
|NHibernateJoin      |0                   |10,35               |
