CPU Usage - 19.06.2022 16:40:51
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|NHibernateInsert    |10000               |11,42               |
|NHibernateInsert    |10000               |11,01               |
|NHibernateInsert    |10000               |7,62                |
|NHibernateInsert    |10000               |7,59                |
|NHibernateInsert    |10000               |8,49                |
|NHibernateInsert    |10000               |7,76                |
|NHibernateInsert    |10000               |9,62                |
|NHibernateInsert    |10000               |9,09                |
|NHibernateInsert    |10000               |9,02                |
|NHibernateInsert    |10000               |9,74                |
|NHibernateInsert    |10000               |8,76                |
|NHibernateInsert    |10000               |7,26                |
|NHibernateInsert    |10000               |6,51                |
|NHibernateInsert    |10000               |9,46                |
|NHibernateInsert    |10000               |8,7                 |
|NHibernateInsert    |10000               |9,37                |
|NHibernateInsert    |10000               |8,61                |
|NHibernateInsert    |10000               |8,05                |
|NHibernateInsert    |10000               |8,97                |
|NHibernateInsert    |10000               |9,22                |
|NHibernateInsert    |10000               |8,88                |
|NHibernateInsert    |10000               |8,21                |
|NHibernateInsert    |10000               |10,42               |
|NHibernateInsert    |10000               |8,25                |
|NHibernateInsert    |10000               |8,57                |
|NHibernateInsert    |10000               |9,22                |
|NHibernateInsert    |10000               |7,32                |
|NHibernateInsert    |10000               |8,54                |
|NHibernateInsert    |10000               |8,59                |
|NHibernateInsert    |10000               |9,4                 |
|NHibernateInsert    |10000               |10,09               |
|NHibernateInsert    |10000               |8,96                |
|NHibernateInsert    |10000               |9,15                |
|NHibernateInsert    |10000               |7,5                 |
|NHibernateInsert    |10000               |8,74                |
|NHibernateInsert    |10000               |9,55                |
|NHibernateInsert    |10000               |7,95                |
|NHibernateInsert    |10000               |9,05                |
|NHibernateInsert    |10000               |8,93                |
|NHibernateInsert    |10000               |8,78                |
|NHibernateInsert    |10000               |8,48                |
|NHibernateInsert    |10000               |7,96                |
|NHibernateInsert    |10000               |9,35                |
|NHibernateInsert    |10000               |7,53                |
|NHibernateInsert    |10000               |8,59                |
|NHibernateInsert    |10000               |9,14                |
|NHibernateInsert    |10000               |9,3                 |
|NHibernateInsert    |10000               |8,97                |
|NHibernateInsert    |10000               |9,33                |
|NHibernateInsert    |10000               |9,43                |
|NHibernateInsert    |10000               |9,59                |
|NHibernateInsert    |10000               |11,16               |
|NHibernateInsert    |10000               |8,84                |
|NHibernateInsert    |10000               |7,89                |
|NHibernateInsert    |10000               |9,52                |
|NHibernateInsert    |10000               |9,1                 |
|NHibernateInsert    |10000               |10,95               |
|NHibernateInsert    |10000               |8,33                |
|NHibernateInsert    |10000               |9,49                |
|NHibernateInsert    |10000               |11,29               |
|NHibernateInsert    |10000               |8,81                |
|NHibernateInsert    |10000               |9,39                |
|NHibernateInsert    |10000               |9,59                |
|NHibernateInsert    |10000               |10,01               |
|NHibernateInsert    |10000               |7,33                |
|NHibernateInsert    |10000               |7,4                 |
|NHibernateInsert    |10000               |7,01                |
|NHibernateInsert    |10000               |9,79                |
|NHibernateInsert    |10000               |10,08               |
|NHibernateInsert    |10000               |9,19                |
|NHibernateInsert    |10000               |7,54                |
|NHibernateInsert    |10000               |9,42                |
|NHibernateInsert    |10000               |8,84                |
|NHibernateInsert    |10000               |7,88                |
|NHibernateInsert    |10000               |10,01               |
|NHibernateInsert    |10000               |10,34               |
|NHibernateInsert    |10000               |6,76                |
|NHibernateInsert    |10000               |10,56               |
|NHibernateInsert    |10000               |8,62                |
|NHibernateInsert    |10000               |7,55                |
|NHibernateInsert    |10000               |9,45                |
|NHibernateInsert    |10000               |8,48                |
|NHibernateInsert    |10000               |10,7                |
|NHibernateInsert    |10000               |8,48                |
|NHibernateInsert    |10000               |8,45                |
|NHibernateInsert    |10000               |7,5                 |
|NHibernateInsert    |10000               |8,7                 |
|NHibernateInsert    |10000               |10,01               |
|NHibernateInsert    |10000               |8,81                |
|NHibernateInsert    |10000               |9,11                |
|NHibernateInsert    |10000               |7,27                |
