CPU Usage - 18.06.2022 20:10:29
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|DapperSearch        |0                   |4,85                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |1,52                |
|DapperSearch        |0                   |1,52                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |1,52                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |1,51                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0                   |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
|DapperSearch        |0                   |0,76                |
