CPU Usage - 22.06.2022 10:11:37
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreJoin          |0                   |10,01               |
|EFCoreJoin          |0                   |2,16                |
|EFCoreJoin          |0                   |2,29                |
|EFCoreJoin          |0                   |1,66                |
|EFCoreJoin          |0                   |1,61                |
|EFCoreJoin          |0                   |1,35                |
|EFCoreJoin          |0                   |1,12                |
|EFCoreJoin          |0                   |1,34                |
|EFCoreJoin          |0                   |0,98                |
|EFCoreJoin          |0                   |1,37                |
|EFCoreJoin          |0                   |0,74                |
|EFCoreJoin          |0                   |0,93                |
|EFCoreJoin          |0                   |1,5                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,6                 |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,59                |
|EFCoreJoin          |0                   |0,79                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |2,4                 |
|EFCoreJoin          |0                   |1,82                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,42                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,17                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,37                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,82                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,56                |
|EFCoreJoin          |0                   |1,18                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,02                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,8                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,59                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,61                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,4                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,02                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,02                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |0,76                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,02                |
|EFCoreJoin          |0                   |1,61                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,4                 |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,42                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,61                |
|EFCoreJoin          |0                   |0,98                |
|EFCoreJoin          |0                   |1,39                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,43                |
|EFCoreJoin          |0                   |1,42                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |0,81                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,18                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,4                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,16                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,6                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,57                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,61                |
|EFCoreJoin          |0                   |1,02                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |0,99                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,6                 |
|EFCoreJoin          |0                   |1,19                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,18                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,22                |
|EFCoreJoin          |0                   |1,01                |
|EFCoreJoin          |0                   |0,8                 |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,41                |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1                   |
|EFCoreJoin          |0                   |1,42                |
|EFCoreJoin          |0                   |1,2                 |
|EFCoreJoin          |0                   |1,21                |
|EFCoreJoin          |0                   |1,2                 |
