CPU Usage - 18.06.2022 16:38:38
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreRead          |0                   |19,11               |
|EFCoreRead          |0                   |10,36               |
|EFCoreRead          |0                   |10,05               |
|EFCoreRead          |0                   |9,1                 |
|EFCoreRead          |0                   |8,1                 |
|EFCoreRead          |0                   |8,52                |
|EFCoreRead          |0                   |7,57                |
|EFCoreRead          |0                   |7,99                |
|EFCoreRead          |0                   |8,06                |
|EFCoreRead          |0                   |8,02                |
|EFCoreRead          |0                   |6,58                |
|EFCoreRead          |0                   |8,03                |
|EFCoreRead          |0                   |8                   |
|EFCoreRead          |0                   |7,08                |
|EFCoreRead          |0                   |8,02                |
|EFCoreRead          |0                   |7,23                |
|EFCoreRead          |0                   |8,31                |
|EFCoreRead          |0                   |7,69                |
|EFCoreRead          |0                   |8,4                 |
|EFCoreRead          |0                   |7,58                |
|EFCoreRead          |0                   |7,72                |
|EFCoreRead          |0                   |7,51                |
|EFCoreRead          |0                   |7,48                |
|EFCoreRead          |0                   |7,1                 |
|EFCoreRead          |0                   |8,02                |
|EFCoreRead          |0                   |7,6                 |
|EFCoreRead          |0                   |9,14                |
|EFCoreRead          |0                   |7,08                |
|EFCoreRead          |0                   |8,5                 |
|EFCoreRead          |0                   |8,77                |
|EFCoreRead          |0                   |11,18               |
|EFCoreRead          |0                   |7,59                |
|EFCoreRead          |0                   |7,97                |
|EFCoreRead          |0                   |8,45                |
|EFCoreRead          |0                   |7,7                 |
|EFCoreRead          |0                   |8,04                |
|EFCoreRead          |0                   |7,23                |
|EFCoreRead          |0                   |8,39                |
|EFCoreRead          |0                   |7,2                 |
|EFCoreRead          |0                   |7,93                |
|EFCoreRead          |0                   |7,21                |
|EFCoreRead          |0                   |8,89                |
|EFCoreRead          |0                   |7,19                |
|EFCoreRead          |0                   |7,93                |
|EFCoreRead          |0                   |7,44                |
|EFCoreRead          |0                   |7,17                |
|EFCoreRead          |0                   |6,43                |
|EFCoreRead          |0                   |7,25                |
|EFCoreRead          |0                   |7,83                |
|EFCoreRead          |0                   |7,23                |
|EFCoreRead          |0                   |8,3                 |
|EFCoreRead          |0                   |7,6                 |
|EFCoreRead          |0                   |7,64                |
|EFCoreRead          |0                   |7,65                |
|EFCoreRead          |0                   |8,39                |
|EFCoreRead          |0                   |7,63                |
|EFCoreRead          |0                   |8,88                |
|EFCoreRead          |0                   |7,71                |
|EFCoreRead          |0                   |7,53                |
|EFCoreRead          |0                   |7,11                |
|EFCoreRead          |0                   |8,02                |
|EFCoreRead          |0                   |7,61                |
|EFCoreRead          |0                   |7,56                |
|EFCoreRead          |0                   |7,06                |
|EFCoreRead          |0                   |8,52                |
|EFCoreRead          |0                   |8,06                |
|EFCoreRead          |0                   |7,12                |
|EFCoreRead          |0                   |7,97                |
|EFCoreRead          |0                   |7,22                |
|EFCoreRead          |0                   |8,86                |
|EFCoreRead          |0                   |7,25                |
|EFCoreRead          |0                   |7,94                |
|EFCoreRead          |0                   |7,07                |
|EFCoreRead          |0                   |7,72                |
|EFCoreRead          |0                   |7,64                |
|EFCoreRead          |0                   |7,48                |
|EFCoreRead          |0                   |8,16                |
|EFCoreRead          |0                   |8,02                |
|EFCoreRead          |0                   |7,67                |
