CPU Usage - 19.06.2022 21:21:03
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|EFCoreUpdate        |10000               |15,56               |
|EFCoreUpdate        |10000               |8,35                |
|EFCoreUpdate        |10000               |8,85                |
|EFCoreUpdate        |10000               |6,67                |
|EFCoreUpdate        |10000               |6,23                |
|EFCoreUpdate        |10000               |7,2                 |
|EFCoreUpdate        |10000               |6,88                |
|EFCoreUpdate        |10000               |5,72                |
|EFCoreUpdate        |10000               |6,61                |
|EFCoreUpdate        |10000               |5,83                |
|EFCoreUpdate        |10000               |6,17                |
|EFCoreUpdate        |10000               |5,8                 |
|EFCoreUpdate        |10000               |6,2                 |
|EFCoreUpdate        |10000               |6,83                |
|EFCoreUpdate        |10000               |6,76                |
|EFCoreUpdate        |10000               |7,13                |
|EFCoreUpdate        |10000               |6,37                |
|EFCoreUpdate        |10000               |6,55                |
|EFCoreUpdate        |10000               |6,9                 |
|EFCoreUpdate        |10000               |6,36                |
|EFCoreUpdate        |10000               |6,94                |
|EFCoreUpdate        |10000               |7,03                |
|EFCoreUpdate        |10000               |7,51                |
|EFCoreUpdate        |10000               |6,88                |
|EFCoreUpdate        |10000               |5,55                |
|EFCoreUpdate        |10000               |6,2                 |
|EFCoreUpdate        |10000               |6,82                |
|EFCoreUpdate        |10000               |7,27                |
|EFCoreUpdate        |10000               |7,13                |
|EFCoreUpdate        |10000               |7,45                |
|EFCoreUpdate        |10000               |7,57                |
|EFCoreUpdate        |10000               |8,67                |
|EFCoreUpdate        |10000               |7,16                |
|EFCoreUpdate        |10000               |6,84                |
|EFCoreUpdate        |10000               |6,71                |
|EFCoreUpdate        |10000               |6,49                |
|EFCoreUpdate        |10000               |6,12                |
|EFCoreUpdate        |10000               |6,55                |
|EFCoreUpdate        |10000               |6,74                |
|EFCoreUpdate        |10000               |6,57                |
|EFCoreUpdate        |10000               |8,03                |
|EFCoreUpdate        |10000               |7,11                |
|EFCoreUpdate        |10000               |6,74                |
|EFCoreUpdate        |10000               |7,4                 |
|EFCoreUpdate        |10000               |7,95                |
|EFCoreUpdate        |10000               |6,17                |
|EFCoreUpdate        |10000               |7,18                |
|EFCoreUpdate        |10000               |7,54                |
|EFCoreUpdate        |10000               |7,22                |
|EFCoreUpdate        |10000               |7,24                |
|EFCoreUpdate        |10000               |6,95                |
|EFCoreUpdate        |10000               |7,44                |
|EFCoreUpdate        |10000               |7,21                |
|EFCoreUpdate        |10000               |6,74                |
|EFCoreUpdate        |10000               |7,76                |
|EFCoreUpdate        |10000               |8,06                |
|EFCoreUpdate        |10000               |6,85                |
|EFCoreUpdate        |10000               |8,42                |
|EFCoreUpdate        |10000               |6,43                |
|EFCoreUpdate        |10000               |6,58                |
|EFCoreUpdate        |10000               |6,61                |
|EFCoreUpdate        |10000               |6,75                |
|EFCoreUpdate        |10000               |6,77                |
|EFCoreUpdate        |10000               |7,37                |
|EFCoreUpdate        |10000               |6,86                |
|EFCoreUpdate        |10000               |6,87                |
|EFCoreUpdate        |10000               |7,06                |
|EFCoreUpdate        |10000               |6,69                |
|EFCoreUpdate        |10000               |7,82                |
|EFCoreUpdate        |10000               |7,09                |
|EFCoreUpdate        |10000               |7,91                |
|EFCoreUpdate        |10000               |7,19                |
|EFCoreUpdate        |10000               |6,63                |
|EFCoreUpdate        |10000               |8,01                |
|EFCoreUpdate        |10000               |6,82                |
|EFCoreUpdate        |10000               |6,62                |
|EFCoreUpdate        |10000               |7,46                |
|EFCoreUpdate        |10000               |6,95                |
|EFCoreUpdate        |10000               |6,83                |
|EFCoreUpdate        |10000               |7,62                |
|EFCoreUpdate        |10000               |6,62                |
|EFCoreUpdate        |10000               |8,46                |
|EFCoreUpdate        |10000               |7,42                |
|EFCoreUpdate        |10000               |7                   |
|EFCoreUpdate        |10000               |7,93                |
|EFCoreUpdate        |10000               |7,56                |
|EFCoreUpdate        |10000               |7,07                |
|EFCoreUpdate        |10000               |7,09                |
|EFCoreUpdate        |10000               |6,98                |
|EFCoreUpdate        |10000               |7,93                |
|EFCoreUpdate        |10000               |7                   |
|EFCoreUpdate        |10000               |5,68                |
|EFCoreUpdate        |10000               |7,21                |
|EFCoreUpdate        |10000               |7,12                |
|EFCoreUpdate        |10000               |7,85                |
|EFCoreUpdate        |10000               |7,08                |
|EFCoreUpdate        |10000               |7,63                |
|EFCoreUpdate        |10000               |6,76                |
|EFCoreUpdate        |10000               |7,72                |
|EFCoreUpdate        |10000               |6,46                |
|EFCoreUpdate        |10000               |7,64                |
|EFCoreUpdate        |10000               |6,52                |
|EFCoreUpdate        |10000               |8,27                |
|EFCoreUpdate        |10000               |7,69                |
|EFCoreUpdate        |10000               |7,41                |
|EFCoreUpdate        |10000               |7,05                |
|EFCoreUpdate        |10000               |6,79                |
|EFCoreUpdate        |10000               |7,19                |
|EFCoreUpdate        |10000               |7,01                |
|EFCoreUpdate        |10000               |6,91                |
|EFCoreUpdate        |10000               |7,6                 |
|EFCoreUpdate        |10000               |7,72                |
|EFCoreUpdate        |10000               |7,39                |
|EFCoreUpdate        |10000               |8,04                |
|EFCoreUpdate        |10000               |7,25                |
|EFCoreUpdate        |10000               |7,31                |
|EFCoreUpdate        |10000               |8                   |
|EFCoreUpdate        |10000               |6,77                |
|EFCoreUpdate        |10000               |7,31                |
|EFCoreUpdate        |10000               |7,38                |
|EFCoreUpdate        |10000               |7,56                |
|EFCoreUpdate        |10000               |7,3                 |
|EFCoreUpdate        |10000               |7,56                |
|EFCoreUpdate        |10000               |6,98                |
|EFCoreUpdate        |10000               |7,77                |
|EFCoreUpdate        |10000               |7,43                |
|EFCoreUpdate        |10000               |7,36                |
|EFCoreUpdate        |10000               |7,4                 |
|EFCoreUpdate        |10000               |7,45                |
|EFCoreUpdate        |10000               |7,58                |
|EFCoreUpdate        |10000               |6,91                |
|EFCoreUpdate        |10000               |7,65                |
|EFCoreUpdate        |10000               |6,95                |
|EFCoreUpdate        |10000               |7,45                |
|EFCoreUpdate        |10000               |7,03                |
|EFCoreUpdate        |10000               |6,1                 |
|EFCoreUpdate        |10000               |7,76                |
|EFCoreUpdate        |10000               |7,11                |
|EFCoreUpdate        |10000               |7,47                |
|EFCoreUpdate        |10000               |6,52                |
|EFCoreUpdate        |10000               |7,23                |
|EFCoreUpdate        |10000               |8,04                |
|EFCoreUpdate        |10000               |6,84                |
|EFCoreUpdate        |10000               |7,43                |
|EFCoreUpdate        |10000               |7,25                |
|EFCoreUpdate        |10000               |6,87                |
|EFCoreUpdate        |10000               |7,64                |
|EFCoreUpdate        |10000               |7,41                |
|EFCoreUpdate        |10000               |7,96                |
|EFCoreUpdate        |10000               |7,21                |
|EFCoreUpdate        |10000               |7,22                |
|EFCoreUpdate        |10000               |6,93                |
|EFCoreUpdate        |10000               |7,48                |
|EFCoreUpdate        |10000               |7,87                |
|EFCoreUpdate        |10000               |8,08                |
|EFCoreUpdate        |10000               |7,03                |
|EFCoreUpdate        |10000               |7,02                |
|EFCoreUpdate        |10000               |7,09                |
|EFCoreUpdate        |10000               |7,04                |
|EFCoreUpdate        |10000               |7,8                 |
|EFCoreUpdate        |10000               |7,23                |
|EFCoreUpdate        |10000               |6,99                |
|EFCoreUpdate        |10000               |7,69                |
|EFCoreUpdate        |10000               |7,3                 |
|EFCoreUpdate        |10000               |7,18                |
|EFCoreUpdate        |10000               |6,71                |
|EFCoreUpdate        |10000               |6,45                |
|EFCoreUpdate        |10000               |7,56                |
|EFCoreUpdate        |10000               |7,32                |
|EFCoreUpdate        |10000               |6,59                |
|EFCoreUpdate        |10000               |7,9                 |
|EFCoreUpdate        |10000               |7,49                |
|EFCoreUpdate        |10000               |6,7                 |
