CPU Usage - 19.06.2022 19:53:18
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|DapperUpdate        |1000                |8,53                |
|DapperUpdate        |1000                |8,43                |
|DapperUpdate        |1000                |3                   |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |2,97                |
|DapperUpdate        |1000                |1,49                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |2,02                |
|DapperUpdate        |1000                |3,01                |
|DapperUpdate        |1000                |0,98                |
|DapperUpdate        |1000                |2,46                |
|DapperUpdate        |1000                |1,96                |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |1,47                |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |2,94                |
|DapperUpdate        |1000                |1,99                |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |0,98                |
|DapperUpdate        |1000                |1,46                |
|DapperUpdate        |1000                |2                   |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,54                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |4,48                |
|DapperUpdate        |1000                |1,48                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |5,45                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |2,48                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |2,49                |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |2,51                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |1,49                |
|DapperUpdate        |1000                |2,01                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |0,42                |
|DapperUpdate        |1000                |2,5                 |
|DapperUpdate        |1000                |2,01                |
|DapperUpdate        |1000                |2,54                |
|DapperUpdate        |1000                |2,03                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |2,02                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |2,04                |
|DapperUpdate        |1000                |2,58                |
|DapperUpdate        |1000                |1,96                |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |1,46                |
|DapperUpdate        |1000                |2,04                |
|DapperUpdate        |1000                |0,99                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |3,02                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |2,52                |
|DapperUpdate        |1000                |1,95                |
|DapperUpdate        |1000                |1,49                |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |1,49                |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |2,49                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |2,06                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |0,99                |
|DapperUpdate        |1000                |1,53                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |1,42                |
|DapperUpdate        |1000                |2,01                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |1,53                |
|DapperUpdate        |1000                |3,11                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |1,52                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |2,5                 |
|DapperUpdate        |1000                |3                   |
|DapperUpdate        |1000                |2,39                |
|DapperUpdate        |1000                |2,54                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |1,46                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |2,48                |
|DapperUpdate        |1000                |0,98                |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |2                   |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |0,49                |
|DapperUpdate        |1000                |0,99                |
|DapperUpdate        |1000                |2                   |
|DapperUpdate        |1000                |2,89                |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |2,93                |
|DapperUpdate        |1000                |0,97                |
|DapperUpdate        |1000                |0,99                |
|DapperUpdate        |1000                |1,99                |
|DapperUpdate        |1000                |0,5                 |
|DapperUpdate        |1000                |1,51                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |2,99                |
|DapperUpdate        |1000                |2                   |
|DapperUpdate        |1000                |2,47                |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |1,45                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |2,03                |
|DapperUpdate        |1000                |2,56                |
|DapperUpdate        |1000                |2,51                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,96                |
|DapperUpdate        |1000                |2,01                |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |1,99                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,98                |
|DapperUpdate        |1000                |3,02                |
|DapperUpdate        |1000                |2                   |
|DapperUpdate        |1000                |1,02                |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |3,06                |
|DapperUpdate        |1000                |2,99                |
|DapperUpdate        |1000                |2,07                |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |2,02                |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |0,99                |
|DapperUpdate        |1000                |1,29                |
|DapperUpdate        |1000                |2,91                |
|DapperUpdate        |1000                |2,53                |
|DapperUpdate        |1000                |1,55                |
|DapperUpdate        |1000                |0,51                |
|DapperUpdate        |1000                |1,01                |
|DapperUpdate        |1000                |3                   |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |0                   |
|DapperUpdate        |1000                |1                   |
|DapperUpdate        |1000                |1,5                 |
|DapperUpdate        |1000                |0,5                 |
