CPU Usage - 18.06.2022 21:57:52
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|NHibernateRead      |0                   |11,2                |
|NHibernateRead      |0                   |5,05                |
|NHibernateRead      |0                   |3,35                |
|NHibernateRead      |0                   |4,65                |
|NHibernateRead      |0                   |4,78                |
|NHibernateRead      |0                   |3,54                |
|NHibernateRead      |0                   |2,09                |
|NHibernateRead      |0                   |3,42                |
|NHibernateRead      |0                   |5,25                |
|NHibernateRead      |0                   |3,38                |
|NHibernateRead      |0                   |3,42                |
|NHibernateRead      |0                   |2,1                 |
|NHibernateRead      |0                   |2,73                |
|NHibernateRead      |0                   |4,72                |
|NHibernateRead      |0                   |4,08                |
|NHibernateRead      |0                   |3,46                |
|NHibernateRead      |0                   |3,92                |
|NHibernateRead      |0                   |3,36                |
|NHibernateRead      |0                   |3,44                |
|NHibernateRead      |0                   |2,11                |
|NHibernateRead      |0                   |3,99                |
|NHibernateRead      |0                   |3,37                |
|NHibernateRead      |0                   |3,51                |
|NHibernateRead      |0                   |2,13                |
|NHibernateRead      |0                   |3,53                |
|NHibernateRead      |0                   |2,7                 |
|NHibernateRead      |0                   |5,15                |
|NHibernateRead      |0                   |2,78                |
|NHibernateRead      |0                   |3,34                |
|NHibernateRead      |0                   |4,77                |
|NHibernateRead      |0                   |4,8                 |
|NHibernateRead      |0                   |2,07                |
|NHibernateRead      |0                   |3,49                |
|NHibernateRead      |0                   |3,39                |
|NHibernateRead      |0                   |4,12                |
|NHibernateRead      |0                   |2,1                 |
|NHibernateRead      |0                   |2,73                |
|NHibernateRead      |0                   |2,77                |
|NHibernateRead      |0                   |2,73                |
|NHibernateRead      |0                   |2,12                |
|NHibernateRead      |0                   |2,12                |
|NHibernateRead      |0                   |3,42                |
|NHibernateRead      |0                   |3,38                |
|NHibernateRead      |0                   |3,32                |
|NHibernateRead      |0                   |3,44                |
|NHibernateRead      |0                   |2,81                |
|NHibernateRead      |0                   |3,38                |
|NHibernateRead      |0                   |2,76                |
|NHibernateRead      |0                   |2,11                |
|NHibernateRead      |0                   |2,12                |
|NHibernateRead      |0                   |2,82                |
|NHibernateRead      |0                   |2,72                |
|NHibernateRead      |0                   |4,03                |
|NHibernateRead      |0                   |2,78                |
|NHibernateRead      |0                   |3,97                |
|NHibernateRead      |0                   |4,09                |
|NHibernateRead      |0                   |3,42                |
|NHibernateRead      |0                   |2,79                |
|NHibernateRead      |0                   |2,73                |
|NHibernateRead      |0                   |2,77                |
|NHibernateRead      |0                   |2,76                |
|NHibernateRead      |0                   |2,78                |
|NHibernateRead      |0                   |3,3                 |
|NHibernateRead      |0                   |3,35                |
|NHibernateRead      |0                   |2,82                |
|NHibernateRead      |0                   |2,14                |
|NHibernateRead      |0                   |2,81                |
|NHibernateRead      |0                   |3,4                 |
|NHibernateRead      |0                   |3,34                |
|NHibernateRead      |0                   |2,78                |
|NHibernateRead      |0                   |3,31                |
|NHibernateRead      |0                   |3,35                |
|NHibernateRead      |0                   |4                   |
|NHibernateRead      |0                   |2,08                |
|NHibernateRead      |0                   |2,13                |
|NHibernateRead      |0                   |2,8                 |
|NHibernateRead      |0                   |3,42                |
|NHibernateRead      |0                   |2,7                 |
|NHibernateRead      |0                   |2,76                |
|NHibernateRead      |0                   |3,98                |
|NHibernateRead      |0                   |4,13                |
|NHibernateRead      |0                   |2,77                |
|NHibernateRead      |0                   |2,79                |
|NHibernateRead      |0                   |3,38                |
|NHibernateRead      |0                   |2,78                |
|NHibernateRead      |0                   |2,74                |
|NHibernateRead      |0                   |2,1                 |
|NHibernateRead      |0                   |3,29                |
|NHibernateRead      |0                   |3,36                |
|NHibernateRead      |0                   |3,45                |
|NHibernateRead      |0                   |2,83                |
|NHibernateRead      |0                   |2,82                |
|NHibernateRead      |0                   |2,74                |
|NHibernateRead      |0                   |4                   |
|NHibernateRead      |0                   |3,98                |
|NHibernateRead      |0                   |3,42                |
