CPU Usage - 19.06.2022 20:22:01
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|---------------     |---------------     |---------------     |
|NHibernateUpdate    |1000                |7,93                |
|NHibernateUpdate    |1000                |10,06               |
|NHibernateUpdate    |1000                |4,52                |
|NHibernateUpdate    |1000                |1,64                |
|NHibernateUpdate    |1000                |2,25                |
|NHibernateUpdate    |1000                |1,66                |
|NHibernateUpdate    |1000                |2,82                |
|NHibernateUpdate    |1000                |2,8                 |
|NHibernateUpdate    |1000                |2,86                |
|NHibernateUpdate    |1000                |2,84                |
|NHibernateUpdate    |1000                |1,68                |
|NHibernateUpdate    |1000                |1,13                |
|NHibernateUpdate    |1000                |1,68                |
|NHibernateUpdate    |1000                |2,82                |
|NHibernateUpdate    |1000                |2,84                |
|NHibernateUpdate    |1000                |2,75                |
|NHibernateUpdate    |1000                |3,31                |
|NHibernateUpdate    |1000                |2,85                |
|NHibernateUpdate    |1000                |2,76                |
|NHibernateUpdate    |1000                |1,12                |
|NHibernateUpdate    |1000                |2,23                |
|NHibernateUpdate    |1000                |2,81                |
|NHibernateUpdate    |1000                |2,25                |
|NHibernateUpdate    |1000                |1,7                 |
|NHibernateUpdate    |1000                |3,43                |
|NHibernateUpdate    |1000                |1,13                |
|NHibernateUpdate    |1000                |1,67                |
|NHibernateUpdate    |1000                |3,86                |
|NHibernateUpdate    |1000                |1,7                 |
|NHibernateUpdate    |1000                |2,79                |
|NHibernateUpdate    |1000                |4,48                |
|NHibernateUpdate    |1000                |4,57                |
|NHibernateUpdate    |1000                |3,92                |
|NHibernateUpdate    |1000                |2,23                |
|NHibernateUpdate    |1000                |1,7                 |
|NHibernateUpdate    |1000                |1,68                |
|NHibernateUpdate    |1000                |2,23                |
|NHibernateUpdate    |1000                |4,53                |
|NHibernateUpdate    |1000                |1,13                |
|NHibernateUpdate    |1000                |2,24                |
|NHibernateUpdate    |1000                |1,7                 |
|NHibernateUpdate    |1000                |2,27                |
|NHibernateUpdate    |1000                |1,13                |
|NHibernateUpdate    |1000                |3,8                 |
|NHibernateUpdate    |1000                |2,27                |
|NHibernateUpdate    |1000                |1,12                |
|NHibernateUpdate    |1000                |3,88                |
|NHibernateUpdate    |1000                |2,26                |
|NHibernateUpdate    |1000                |2,8                 |
|NHibernateUpdate    |1000                |2,8                 |
|NHibernateUpdate    |1000                |2,87                |
|NHibernateUpdate    |1000                |2,23                |
|NHibernateUpdate    |1000                |2,78                |
|NHibernateUpdate    |1000                |2,24                |
|NHibernateUpdate    |1000                |3,85                |
|NHibernateUpdate    |1000                |1,67                |
|NHibernateUpdate    |1000                |1,12                |
|NHibernateUpdate    |1000                |2,28                |
|NHibernateUpdate    |1000                |1,69                |
|NHibernateUpdate    |1000                |3,42                |
|NHibernateUpdate    |1000                |2,76                |
|NHibernateUpdate    |1000                |3,88                |
|NHibernateUpdate    |1000                |1,12                |
|NHibernateUpdate    |1000                |1,7                 |
|NHibernateUpdate    |1000                |2,82                |
|NHibernateUpdate    |1000                |1,7                 |
